Date,15_8,3_8,6_8,15_6,20_1,5_1,8_9,10_6,16_8,19_10,20_3,3_2,3_7,10_2,16_6,1_10,2_7,3_1,6_1,6_6
20241017,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0
20241020,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,2,1,0,2,0
20241022,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
20241024,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0
20241027,0,0,0,1,0,0,2,1,0,1,1,0,1,1,1,2,0,0,0,0
20241029,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1
20241031,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,2,0
20241103,1,0,0,1,2,1,1,2,0,0,1,0,3,1,0,1,0,0,0,0
20241105,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
20241107,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,3,0,0
20241110,2,0,2,0,1,0,0,0,2,3,2,0,0,1,1,0,1,1,0,1
20241112,0,1,0,3,0,1,1,0,0,0,1,2,0,1,1,1,0,0,1,1
20241114,0,0,0,0,3,1,2,2,1,2,0,1,1,0,0,1,2,0,1,0
20241117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
20241119,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20241121,0,0,1,1,0,2,2,0,1,1,0,1,1,0,0,1,0,1,0,2
20241124,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20241126,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,2,1
20241128,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0
20241201,0,0,0,1,0,1,0,0,1,1,1,0,0,1,2,0,0,0,1,2
20241203,1,1,1,2,1,0,0,0,2,1,1,0,0,0,1,1,1,2,0,1
20241205,1,1,0,0,3,2,1,1,0,0,0,0,1,0,0,0,2,0,1,1
20241208,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20241210,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,1,2
20241212,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
20241215,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,2,0,1,0,1
20241217,0,0,0,1,0,0,2,1,0,0,1,0,0,1,2,0,0,0,2,0
20241219,0,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0
20241222,2,1,0,0,1,2,0,0,0,2,0,1,0,2,1,0,0,2,1,0
20241224,1,0,1,0,2,0,0,0,0,0,2,1,1,1,0,0,1,0,0,2
20241226,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1
20241229,0,0,2,1,2,0,0,1,2,1,0,0,0,1,1,2,2,1,2,0
20241231,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1
