bravo2.A5_6    120_[1, 1, 0, 2, 8, 3, 2, 2, 0, 0, 0, 9, 5, 7, 3]    (22)
bravo3.A5_1    120_[0, 0, 2, 3, 2, 2, 9, 1, 2, 8, 1, 4, 5, 3, 1]    (31)
bravo1.A2_15    119_[12, 4, 3, 5, 3, 3, 7, 4, 8, 2, 0, 5, 3, 3, 5]    (14)
bravo2.A5_4    119_[12, 1, 3, 5, 2, 0, 5, 3, 3, 4, 5, 12, 0, 10, 5]    (26)
bravo1.D4_3    119_[7, 8, 3, 1, 10, 6, 4, 2, 2, 1, 2, 4, 15, 0, 1]    (6)
bravo3.D4_8    119_[4, 8, 3, 1, 3, 2, 3, 3, 12, 7, 3, 0, 4, 1, 2]    (29)
bravo2.D1_4    119_[3, 1, 0, 4, 21, 11, 6, 6, 2, 3, 5, 2, 7, 2, 5]    (10)
bravo2.D1_3    119_[1, 0, 1, 8, 3, 1, 0, 18, 3, 9, 0, 0, 1, 7, 0]    (18)
bravo1.D3_15    119_[0, 9, 1, 3, 8, 1, 1, 2, 6, 4, 0, 2, 12, 2, 1]    (18)
bravo3.A1_4    119_[0, 2, 1, 4, 15, 7, 2, 1, 0, 18, 2, 1, 0, 1, 0]    (11)
bravo3.D2_4    119_[0, 0, 3, 7, 5, 1, 14, 8, 2, 0, 0, 11, 1, 0, 0]    (10)
bravo3.D3_10    119_[0, 2, 3, 1, 4, 4, 13, 1, 6, 4, 2, 3, 4, 22, 2]    (19)
bravo1.D2_11    118_[20, 1, 6, 5, 2, 2, 9, 4, 1, 0, 1, 0, 1, 3, 1]    (5)
bravo2.D2_1    118_[18, 7, 1, 0, 0, 5, 4, 0, 6, 2, 0, 4, 1, 2, 9]    (24)
bravo1.A2_12    118_[8, 7, 4, 2, 11, 1, 12, 3, 0, 1, 3, 1, 1, 3, 0]    (5)
bravo2.A1_1    118_[3, 3, 13, 7, 0, 1, 0, 3, 4, 3, 5, 1, 0, 8, 12]    (1)
bravo3.A3_5    118_[3, 3, 2, 1, 4, 3, 12, 1, 0, 2, 12, 4, 3, 8, 1]    (22)
bravo3.A5_4    118_[3, 8, 3, 0, 0, 8, 0, 4, 0, 3, 3, 4, 5, 12, 0]    (32)
bravo1.A5_2    118_[1, 10, 2, 0, 7, 1, 10, 4, 8, 2, 4, 8, 8, 1, 0]    (31)
bravo1.D4_18    118_[0, 0, 1, 0, 4, 15, 6, 4, 2, 0, 2, 12, 1, 0, 3]    (31)
bravo2.A3_10    118_[0, 2, 2, 2, 2, 0, 5, 0, 6, 2, 1, 2, 5, 4, 14]    (18)
bravo2.A4_6    118_[0, 0, 2, 1, 4, 1, 2, 2, 2, 5, 9, 1, 2, 0, 2]    (30)
bravo2.D2_6    118_[0, 0, 17, 4, 10, 2, 0, 4, 0, 2, 17, 5, 0, 10, 1]    (8)
bravo3.A6_2    118_[0, 10, 12, 1, 4, 6, 1, 4, 2, 1, 9, 4, 4, 1, 6]    (32)
bravo3.D1_3    117_[33, 1, 0, 10, 5, 2, 0, 1, 0, 3, 2, 9, 8, 0, 0]    (6)
bravo1.D3_8    117_[28, 3, 1, 0, 1, 5, 0, 3, 5, 1, 3, 1, 2, 0, 9]    (5)
bravo2.A1_9    117_[21, 0, 0, 0, 1, 6, 1, 6, 4, 1, 12, 0, 1, 4, 3]    (13)
bravo1.D5_7    117_[12, 9, 0, 9, 3, 0, 2, 1, 6, 9, 1, 21, 4, 15, 6]    (23)
bravo3.A1_1    117_[3, 3, 13, 7, 0, 1, 0, 3, 4, 3, 5, 1, 0, 8, 12]    (1)
bravo3.D4_2    117_[3, 6, 0, 7, 1, 8, 6, 1, 3, 0, 3, 3, 4, 8, 2]    (13)
bravo3.A1_3    117_[2, 3, 9, 3, 4, 1, 2, 0, 9, 8, 3, 0, 3, 17, 3]    (3)
bravo2.A5_2    117_[1, 4, 1, 4, 10, 0, 3, 1, 2, 8, 1, 4, 0, 0, 0]    (32)
bravo1.A3_13    117_[0, 8, 0, 1, 9, 2, 0, 0, 0, 1, 12, 4, 2, 3, 1]    (10)
bravo2.D2_7    117_[0, 0, 1, 0, 14, 0, 1, 9, 0, 4, 4, 3, 4, 0, 25]    (18)
bravo3.D4_6    117_[0, 5, 1, 0, 5, 0, 1, 6, 19, 2, 3, 8, 0, 1, 3]    (23)
bravo2.A3_3    116_[17, 2, 1, 0, 3, 4, 0, 1, 0, 2, 2, 4, 0, 5, 10]    (21)
bravo2.A2_7    116_[9, 10, 3, 0, 6, 1, 0, 8, 2, 0, 14, 10, 9, 5, 3]    (7)
bravo1.A2_9    116_[8, 10, 4, 4, 1, 1, 1, 0, 9, 1, 7, 13, 5, 8, 1]    (10)
bravo1.A4_2    116_[6, 5, 1, 3, 4, 17, 1, 8, 1, 1, 8, 0, 5, 9, 0]    (26)
bravo3.D1_4    116_[5, 0, 0, 11, 1, 0, 1, 0, 6, 1, 6, 7, 8, 3, 0]    (12)
bravo3.A2_5    116_[4, 0, 3, 11, 0, 0, 3, 5, 1, 1, 7, 0, 2, 14, 3]    (20)
bravo2.D3_4    116_[2, 3, 13, 6, 6, 4, 4, 9, 2, 1, 2, 6, 3, 4, 7]    (8)
bravo3.D2_3    116_[2, 0, 3, 1, 5, 1, 1, 0, 3, 17, 7, 8, 11, 0, 8]    (18)
bravo1.D3_12    116_[1, 3, 7, 4, 6, 4, 4, 1, 7, 2, 1, 6, 12, 2, 4]    (9)
bravo2.A6_2    116_[0, 10, 12, 1, 4, 6, 1, 4, 2, 1, 9, 4, 4, 1, 6]    (32)
bravo2.D4_4    116_[0, 5, 2, 0, 5, 2, 1, 12, 4, 0, 6, 2, 0, 0, 1]    (24)
bravo3.A3_9    116_[0, 5, 2, 11, 2, 0, 2, 3, 0, 10, 1, 5, 1, 4, 11]    (18)
bravo3.D6_5    116_[0, 0, 8, 4, 2, 5, 16, 6, 3, 2, 2, 10, 0, 1, 6]    (25)
bravo2.D1_9    115_[19, 2, 2, 21, 2, 5, 6, 0, 3, 8, 2, 13, 0, 4, 2]    (21)
bravo3.D3_3    115_[16, 0, 8, 7, 3, 0, 1, 2, 11, 0, 5, 5, 0, 15, 3]    (7)
bravo2.D4_1    115_[10, 1, 14, 5, 2, 2, 1, 2, 1, 1, 4, 0, 1, 6, 3]    (13)
bravo1.D4_5    115_[7, 0, 7, 2, 4, 1, 3, 8, 2, 4, 6, 10, 0, 1, 9]    (9)
bravo3.D1_1    115_[7, 3, 1, 7, 1, 9, 5, 8, 13, 9, 5, 1, 0, 1, 8]    (8)
bravo2.A2_1    115_[3, 5, 8, 6, 14, 2, 6, 3, 4, 4, 1, 1, 0, 3, 4]    (11)
bravo3.A2_1    115_[3, 12, 1, 6, 5, 3, 4, 2, 6, 3, 4, 4, 1, 1, 0]    (11)
bravo1.D3_2    115_[2, 3, 14, 4, 2, 7, 0, 1, 18, 7, 1, 0, 0, 9, 0]    (29)
bravo1.D3_5    115_[0, 0, 3, 2, 9, 8, 0, 12, 8, 0, 18, 18, 13, 3, 4]    (25)
bravo2.A6_5    114_[14, 1, 0, 0, 5, 1, 3, 7, 2, 0, 0, 1, 6, 0, 22]    (26)
bravo2.D4_7    114_[13, 8, 3, 1, 8, 9, 4, 3, 5, 4, 2, 2, 0, 4, 1]    (17)
bravo1.A3_8    114_[12, 1, 2, 6, 2, 9, 0, 1, 13, 1, 3, 0, 6, 9, 0]    (20)
bravo1.A1_2    114_[9, 0, 7, 12, 2, 3, 3, 10, 4, 6, 1, 0, 0, 1, 0]    (2)
bravo2.D4_5    114_[7, 1, 8, 2, 3, 2, 4, 18, 3, 8, 1, 1, 2, 6, 1]    (10)
bravo1.D5_4    114_[6, 4, 8, 2, 1, 5, 2, 0, 4, 4, 9, 7, 1, 0, 1]    (16)
bravo3.A4_7    114_[3, 4, 10, 2, 0, 16, 1, 0, 3, 0, 5, 4, 5, 3, 2]    (30)
bravo3.D4_7    114_[3, 14, 6, 2, 12, 5, 8, 5, 4, 1, 9, 1, 0, 1, 1]    (17)
bravo1.A2_3    114_[2, 1, 1, 0, 5, 3, 1, 1, 0, 1, 4, 0, 3, 1, 7]    (15)
bravo1.A4_11    114_[1, 2, 8, 0, 6, 10, 0, 1, 2, 2, 3, 14, 1, 2, 0]    (31)
bravo3.D6_1    114_[1, 9, 8, 2, 12, 2, 2, 1, 8, 0, 3, 1, 4, 17, 5]    (20)
bravo1.D5_3    114_[0, 1, 1, 8, 4, 0, 3, 3, 2, 1, 12, 0, 14, 7, 1]    (17)
bravo2.D4_10    114_[0, 2, 0, 7, 2, 4, 5, 2, 4, 3, 15, 2, 5, 1, 8]    (11)
bravo1.A3_7    113_[21, 0, 2, 14, 10, 1, 1, 11, 1, 16, 1, 1, 9, 9, 4]    (12)
bravo1.A4_3    113_[8, 13, 0, 8, 3, 0, 0, 0, 4, 3, 2, 0, 4, 0, 15]    (15)
bravo3.A1_5    113_[6, 0, 1, 9, 1, 0, 1, 7, 7, 5, 0, 11, 3, 0, 7]    (7)
bravo3.D5_3    113_[2, 1, 3, 5, 2, 4, 9, 1, 7, 3, 19, 0, 2, 8, 2]    (15)
bravo1.A2_4    113_[1, 7, 7, 1, 1, 0, 10, 0, 4, 9, 5, 18, 3, 0, 6]    (7)
bravo1.A2_6    113_[1, 3, 11, 5, 1, 0, 0, 9, 8, 3, 2, 5, 3, 2, 20]    (13)
bravo3.A3_13    113_[1, 8, 6, 0, 8, 2, 2, 11, 3, 2, 4, 0, 3, 4, 18]    (13)
bravo3.D3_4    113_[1, 4, 3, 0, 2, 5, 8, 0, 21, 9, 6, 3, 4, 9, 7]    (17)
bravo1.A1_6    113_[0, 0, 1, 1, 12, 3, 11, 0, 0, 1, 9, 4, 4, 4, 3]    (4)
bravo1.D3_13    113_[0, 0, 2, 4, 18, 11, 0, 3, 6, 4, 1, 1, 2, 11, 1]    (3)
bravo1.D5_6    113_[0, 8, 5, 2, 6, 0, 4, 0, 0, 2, 6, 12, 4, 4, 1]    (19)
bravo1.D4_4    113_[0, 2, 2, 18, 0, 2, 0, 3, 15, 1, 5, 3, 12, 3, 0]    (7)
bravo2.A1_6    113_[0, 3, 4, 3, 3, 1, 1, 0, 22, 8, 4, 8, 10, 21, 0]    (7)
bravo1.A4_6    112_[8, 1, 9, 2, 4, 21, 0, 14, 2, 7, 0, 1, 5, 4, 9]    (24)
bravo1.D2_2    112_[3, 2, 5, 3, 6, 3, 2, 6, 0, 0, 3, 3, 8, 9, 11]    (23)
bravo2.A3_8    112_[3, 1, 4, 3, 4, 4, 0, 7, 4, 5, 0, 10, 9, 6, 7]    (26)
bravo2.D4_2    112_[3, 3, 2, 0, 2, 4, 5, 4, 1, 4, 5, 13, 0, 3, 3]    (27)
bravo1.A4_13    112_[1, 0, 6, 6, 1, 0, 2, 1, 0, 15, 0, 0, 11, 1, 0]    (27)
bravo3.A2_12    112_[0, 1, 0, 15, 7, 8, 0, 4, 9, 3, 1, 2, 0, 2, 0]    (8)
bravo2.D3_2    111_[17, 10, 1, 3, 3, 0, 1, 10, 1, 7, 0, 3, 2, 4, 10]    (7)
bravo1.D2_9    111_[11, 9, 1, 0, 2, 3, 3, 4, 3, 1, 1, 6, 1, 0, 5]    (9)
bravo3.A6_4    111_[10, 5, 9, 0, 13, 0, 2, 3, 10, 8, 8, 4, 0, 14, 2]    (30)
bravo1.A1_3    111_[7, 1, 6, 0, 7, 0, 3, 2, 5, 0, 4, 8, 1, 1, 15]    (3)
bravo1.D1_2    111_[5, 0, 3, 21, 0, 9, 11, 3, 2, 3, 4, 2, 4, 12, 1]    (14)
bravo1.A2_2    111_[3, 14, 1, 1, 3, 6, 2, 1, 1, 12, 4, 4, 3, 8, 1]    (3)
bravo3.D3_1    111_[3, 0, 5, 11, 2, 1, 1, 4, 1, 4, 10, 4, 0, 2, 1]    (24)
bravo1.D4_10    111_[2, 2, 1, 2, 12, 5, 1, 6, 2, 4, 7, 7, 4, 3, 5]    (12)
bravo2.D3_3    111_[1, 5, 2, 0, 2, 1, 12, 3, 3, 3, 2, 6, 0, 8, 7]    (17)
bravo1.A2_8    111_[0, 2, 6, 0, 0, 0, 0, 17, 1, 16, 2, 6, 5, 2, 5]    (12)
bravo1.A6_2    111_[0, 10, 12, 1, 3, 6, 1, 4, 14, 4, 4, 1, 6, 1, 1]    (32)
bravo1.D1_3    111_[0, 16, 3, 0, 2, 3, 0, 0, 1, 1, 4, 7, 2, 0, 21]    (13)
bravo2.A2_8    111_[0, 0, 0, 8, 3, 12, 0, 2, 4, 9, 8, 0, 7, 4, 7]    (12)
bravo2.A2_9    111_[0, 0, 1, 3, 2, 2, 7, 1, 0, 1, 6, 1, 20, 0, 10]    (22)
bravo2.D1_6    111_[0, 5, 1, 3, 3, 4, 2, 10, 8, 4, 7, 0, 1, 11, 8]    (22)
bravo2.D5_3    111_[0, 3, 25, 1, 0, 0, 27, 0, 3, 2, 4, 2, 3, 4, 1]    (16)
bravo3.A4_9    111_[0, 1, 6, 3, 2, 0, 2, 13, 6, 0, 5, 7, 7, 0, 4]    (18)
bravo3.A5_3    111_[0, 1, 7, 1, 1, 13, 1, 10, 1, 0, 0, 3, 1, 6, 1]    (30)
bravo1.A3_21    110_[28, 3, 1, 0, 1, 5, 0, 11, 3, 1, 2, 0, 9, 2, 6]    (5)
bravo2.D3_14    110_[13, 3, 4, 3, 11, 1, 0, 3, 1, 15, 1, 0, 0, 0, 10]    (3)
bravo3.D5_5    110_[11, 3, 9, 0, 1, 4, 1, 0, 1, 3, 0, 37, 5, 0, 17]    (23)
bravo1.D2_6    110_[9, 2, 0, 2, 1, 2, 4, 2, 8, 9, 2, 0, 7, 12, 5]    (19)
bravo2.D3_10    110_[9, 0, 24, 1, 3, 2, 4, 4, 4, 2, 1, 6, 12, 3, 0]    (16)
bravo1.A6_1    110_[4, 0, 2, 0, 1, 18, 16, 6, 5, 2, 5, 2, 10, 0, 3]    (33)
bravo2.D3_5    110_[4, 0, 0, 6, 4, 0, 13, 11, 19, 20, 1, 8, 2, 0, 8]    (10)
bravo2.D6_4    110_[3, 2, 5, 1, 4, 2, 0, 3, 1, 4, 1, 3, 5, 0, 9]    (23)
bravo2.D1_5    110_[2, 4, 13, 0, 0, 1, 6, 0, 2, 0, 4, 4, 1, 10, 2]    (8)
bravo2.D2_9    110_[2, 0, 2, 1, 8, 2, 1, 0, 0, 2, 4, 2, 0, 1, 10]    (6)
bravo1.A3_17    110_[1, 3, 6, 5, 6, 9, 1, 7, 2, 0, 7, 12, 2, 4, 10]    (9)
bravo1.A4_1    110_[1, 1, 0, 7, 1, 4, 4, 4, 16, 0, 8, 2, 8, 4, 0]    (21)
bravo1.A4_10    110_[0, 19, 4, 0, 0, 0, 5, 5, 3, 1, 3, 4, 0, 2, 4]    (29)
bravo2.A5_1    110_[0, 3, 6, 2, 9, 1, 11, 1, 4, 5, 8, 4, 4, 8, 1]    (31)
bravo1.A3_19    109_[20, 2, 2, 0, 20, 3, 1, 2, 6, 4, 7, 1, 0, 1, 8]    (24)
bravo1.D3_10    109_[13, 0, 5, 2, 2, 22, 2, 4, 0, 5, 12, 2, 1, 15, 1]    (24)
bravo3.D2_1    109_[13, 4, 8, 0, 0, 9, 2, 9, 0, 0, 3, 1, 1, 0, 0]    (17)
bravo3.A5_8    109_[11, 8, 13, 1, 3, 1, 3, 4, 2, 7, 2, 6, 2, 5, 6]    (20)
bravo1.A4_5    109_[10, 9, 3, 3, 2, 1, 23, 1, 0, 3, 1, 0, 6, 13, 5]    (19)
bravo2.A1_2    109_[9, 8, 16, 4, 2, 2, 6, 0, 11, 1, 0, 0, 7, 0, 7]    (2)
bravo3.D2_9    109_[6, 4, 7, 14, 0, 1, 8, 1, 10, 3, 11, 3, 1, 10, 3]    (13)
bravo3.D3_2    109_[5, 17, 4, 6, 5, 0, 0, 0, 4, 4, 5, 6, 2, 4, 3]    (30)
bravo1.D3_3    109_[4, 0, 3, 1, 6, 1, 1, 10, 2, 0, 2, 1, 0, 9, 8]    (28)
bravo1.D4_17    109_[4, 9, 1, 9, 1, 4, 1, 0, 2, 1, 13, 0, 5, 5, 5]    (23)
bravo2.A2_5    109_[4, 4, 13, 13, 7, 2, 0, 6, 2, 0, 3, 3, 6, 0, 3]    (20)
bravo1.A1_1    109_[3, 2, 0, 13, 6, 0, 2, 3, 4, 3, 5, 0, 0, 0, 8]    (1)
bravo1.D4_14    109_[3, 27, 12, 5, 4, 1, 1, 7, 4, 0, 1, 0, 4, 2, 5]    (17)
bravo3.D5_8    109_[3, 15, 0, 2, 0, 15, 0, 3, 12, 1, 1, 3, 5, 3, 1]    (18)
bravo3.D6_2    109_[2, 3, 5, 1, 18, 0, 3, 1, 2, 2, 4, 1, 6, 7, 6]    (29)
bravo2.D6_1    109_[1, 0, 1, 6, 2, 3, 9, 13, 0, 10, 5, 4, 0, 8, 5]    (18)
bravo3.D1_2    109_[1, 0, 5, 3, 4, 2, 1, 0, 6, 4, 2, 5, 0, 1, 1]    (16)
bravo1.A3_25    109_[0, 13, 3, 14, 4, 16, 0, 0, 7, 5, 1, 1, 8, 14, 12]    (27)
bravo1.A4_16    109_[0, 1, 11, 2, 9, 1, 0, 0, 0, 3, 7, 0, 0, 10, 9]    (28)
bravo2.D4_8    109_[0, 1, 3, 6, 3, 5, 1, 3, 2, 0, 0, 0, 5, 3, 1]    (29)
bravo3.A1_6    109_[0, 12, 3, 1, 1, 0, 2, 0, 8, 1, 1, 5, 3, 4, 2]    (15)
bravo3.D4_4    109_[0, 13, 6, 0, 10, 0, 9, 0, 1, 0, 7, 4, 10, 1, 0]    (10)
bravo3.D2_2    108_[26, 2, 2, 1, 1, 0, 0, 6, 5, 4, 2, 0, 0, 10, 3]    (19)
bravo1.D3_14    108_[10, 1, 3, 14, 3, 2, 0, 1, 4, 14, 6, 2, 2, 2, 2]    (14)
bravo2.D6_6    108_[10, 5, 0, 6, 0, 4, 10, 1, 0, 6, 9, 11, 2, 1, 0]    (20)
bravo1.D2_10    108_[8, 16, 12, 1, 1, 5, 7, 5, 1, 1, 12, 12, 1, 2, 2]    (16)
bravo3.D2_10    108_[7, 13, 0, 0, 6, 2, 1, 11, 8, 7, 5, 13, 4, 3, 1]    (21)
bravo2.A2_4    108_[5, 1, 4, 4, 1, 2, 1, 1, 0, 2, 4, 4, 5, 15, 0]    (2)
bravo2.A6_1    108_[4, 0, 2, 0, 1, 3, 15, 23, 5, 2, 5, 2, 10, 0, 3]    (33)
bravo3.A6_1    108_[4, 0, 2, 0, 1, 3, 15, 23, 5, 2, 5, 2, 10, 0, 3]    (33)
bravo3.D6_3    108_[3, 0, 6, 0, 17, 5, 3, 4, 1, 3, 1, 3, 2, 5, 2]    (21)
bravo3.A2_2    108_[2, 18, 0, 7, 9, 0, 6, 16, 4, 6, 14, 0, 0, 10, 10]    (3)
bravo3.D4_3    108_[2, 1, 2, 18, 5, 6, 0, 12, 0, 3, 3, 0, 0, 0, 5]    (7)
bravo1.D2_1    108_[1, 11, 6, 6, 0, 3, 17, 2, 6, 0, 2, 5, 2, 1, 12]    (22)
bravo2.A4_4    108_[1, 1, 7, 5, 2, 15, 29, 0, 0, 10, 1, 1, 2, 2, 2]    (21)
bravo2.A6_3    108_[1, 0, 1, 3, 4, 1, 8, 0, 3, 4, 8, 4, 4, 1, 1]    (31)
bravo1.D3_4    108_[0, 2, 29, 4, 16, 0, 0, 7, 7, 1, 10, 8, 3, 12, 1]    (27)
bravo1.D4_9    108_[0, 9, 1, 1, 6, 0, 4, 7, 0, 3, 8, 0, 4, 3, 0]    (14)
bravo1.A1_5    107_[19, 1, 0, 2, 1, 3, 2, 4, 22, 0, 2, 0, 6, 6, 3]    (6)
bravo1.D3_17    107_[10, 5, 2, 3, 17, 6, 0, 2, 13, 3, 4, 9, 9, 4, 0]    (6)
bravo2.A2_6    107_[7, 3, 1, 5, 0, 0, 0, 0, 8, 0, 3, 4, 3, 7, 22]    (21)
bravo3.A2_7    107_[7, 15, 0, 0, 6, 11, 1, 0, 0, 14, 22, 3, 3, 5, 1]    (12)
bravo3.A3_3    107_[7, 5, 6, 2, 0, 0, 1, 4, 1, 4, 2, 13, 3, 4, 2]    (21)
bravo1.D3_7    107_[4, 3, 1, 0, 8, 2, 0, 9, 1, 3, 8, 5, 12, 7, 9]    (23)
bravo1.A3_2    107_[3, 3, 5, 3, 1, 3, 7, 1, 0, 3, 3, 0, 12, 8, 1]    (21)
bravo3.A3_7    107_[3, 3, 0, 10, 6, 3, 4, 4, 4, 15, 3, 1, 6, 6, 0]    (3)
bravo1.A1_4    107_[1, 0, 0, 1, 13, 4, 3, 5, 1, 0, 1, 4, 1, 6, 4]    (7)
bravo1.D4_16    107_[1, 0, 13, 1, 13, 7, 0, 0, 0, 1, 0, 3, 5, 1, 11]    (27)
bravo1.A5_4    107_[0, 0, 4, 7, 1, 30, 4, 5, 6, 0, 6, 1, 8, 5, 0]    (21)
bravo2.D6_5    107_[0, 0, 1, 0, 7, 0, 0, 2, 8, 11, 12, 3, 6, 3, 5]    (29)
bravo3.A1_2    106_[9, 8, 16, 4, 2, 2, 6, 0, 11, 1, 0, 0, 7, 0, 7]    (2)
bravo3.D3_7    106_[9, 6, 0, 0, 5, 7, 2, 6, 3, 2, 0, 7, 0, 5, 8]    (10)
bravo1.D6_1    106_[8, 5, 3, 10, 2, 0, 10, 0, 8, 1, 0, 1, 7, 7, 6]    (25)
bravo2.D2_14    106_[7, 11, 0, 4, 0, 8, 5, 8, 5, 5, 5, 0, 6, 12, 3]    (7)
bravo3.D4_5    106_[7, 1, 0, 2, 0, 4, 1, 3, 0, 1, 4, 8, 2, 4, 5]    (24)
bravo2.D3_6    106_[6, 2, 16, 2, 2, 2, 6, 2, 0, 3, 1, 0, 6, 0, 4]    (6)
bravo3.A6_5    106_[6, 11, 11, 7, 2, 1, 0, 7, 6, 15, 8, 7, 11, 2, 5]    (26)
bravo2.A3_5    106_[3, 3, 4, 6, 1, 2, 5, 3, 5, 4, 3, 3, 2, 2, 16]    (11)
bravo2.D2_4    106_[2, 9, 11, 4, 2, 5, 1, 6, 0, 4, 1, 5, 0, 4, 2]    (10)
bravo1.A3_1    106_[1, 0, 0, 0, 15, 1, 0, 0, 11, 7, 1, 17, 2, 6, 13]    (15)
bravo1.A3_24    106_[0, 0, 1, 0, 0, 2, 2, 16, 12, 9, 7, 8, 1, 15, 2]    (25)
bravo2.A6_4    105_[10, 16, 0, 12, 2, 0, 3, 1, 8, 22, 0, 7, 6, 2, 3]    (30)
bravo1.D4_15    105_[7, 4, 6, 4, 0, 1, 9, 5, 16, 4, 2, 6, 11, 0, 3]    (30)
bravo2.A2_12    105_[7, 11, 0, 14, 7, 1, 4, 8, 4, 2, 4, 6, 2, 1, 6]    (6)
bravo2.A3_13    105_[7, 6, 2, 24, 8, 0, 2, 1, 0, 0, 1, 17, 4, 1, 1]    (30)
bravo3.A4_3    105_[7, 3, 2, 5, 2, 11, 0, 1, 2, 0, 24, 7, 4, 3, 4]    (21)
bravo3.D1_6    105_[6, 15, 9, 6, 6, 0, 1, 0, 4, 1, 7, 2, 8, 4, 3]    (15)
bravo1.A2_5    105_[5, 1, 2, 10, 1, 2, 4, 0, 6, 3, 1, 0, 11, 3, 13]    (6)
bravo3.A3_10    105_[5, 0, 0, 5, 26, 9, 0, 9, 2, 5, 2, 0, 3, 0, 16]    (16)
bravo3.A3_11    105_[4, 14, 13, 16, 6, 1, 2, 3, 3, 3, 13, 1, 2, 6, 0]    (19)
bravo1.A3_10    105_[3, 6, 1, 3, 2, 6, 1, 0, 3, 15, 9, 0, 1, 18, 3]    (11)
bravo3.A4_1    105_[3, 2, 3, 1, 1, 2, 1, 0, 3, 2, 2, 1, 0, 5, 5]    (22)
bravo3.D6_4    105_[3, 9, 0, 1, 3, 8, 3, 0, 3, 9, 10, 2, 13, 14, 7]    (22)
bravo1.A3_18    105_[2, 14, 35, 4, 3, 0, 8, 0, 13, 1, 0, 17, 2, 8, 0]    (22)
bravo2.A1_3    105_[2, 3, 9, 3, 4, 1, 2, 0, 9, 8, 3, 4, 21, 12, 10]    (3)
bravo2.A2_2    105_[2, 13, 4, 0, 7, 0, 3, 4, 0, 23, 4, 6, 15, 0, 0]    (3)
bravo2.A3_1    105_[2, 9, 0, 3, 1, 0, 1, 0, 0, 0, 22, 19, 23, 10, 0]    (15)
bravo2.A3_2    105_[2, 0, 3, 3, 3, 0, 4, 0, 0, 13, 6, 2, 9, 2, 3]    (20)
bravo3.A3_1    105_[2, 9, 0, 1, 1, 1, 0, 1, 0, 0, 22, 0, 19, 23, 5]    (15)
bravo3.A3_12    105_[2, 9, 1, 1, 9, 8, 1, 0, 3, 10, 6, 16, 5, 0, 3]    (26)
