Date,3_8,6_8,10_6,15_6,15_8,20_1,20_3,5_1,16_6,16_8,1_10,2_7,3_2,8_9,16_9,19_10,20_6,20_10,2_10,3_1
20241020,1,1,2,0,0,0,1,0,1,0,2,1,0,0,1,0,1,1,1,0
20241022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20241024,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,2,0,0
20241027,0,0,1,1,0,0,1,0,1,0,2,0,0,2,0,1,1,1,1,0
20241029,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
20241031,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
20241103,0,0,2,1,1,2,1,1,0,0,1,0,0,1,1,0,1,0,0,0
20241105,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1
20241107,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,2,3
20241110,0,2,0,0,2,1,2,0,1,2,0,1,0,0,1,3,1,1,0,1
20241112,1,0,0,3,0,0,1,1,1,0,1,0,2,1,1,0,0,0,1,0
20241114,0,0,2,0,0,3,0,1,0,1,1,2,1,2,0,2,0,0,0,0
20241117,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
20241119,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
20241121,0,1,0,1,0,0,0,2,0,1,1,0,1,2,3,1,1,0,0,1
20241124,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
20241126,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1
20241128,0,2,0,1,1,0,0,0,2,0,1,2,0,0,2,0,0,0,2,1
20241201,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,2,1,0
20241203,1,1,0,2,1,1,1,0,1,2,1,1,0,0,0,1,1,2,1,2
20241205,1,0,1,0,1,3,0,2,0,0,0,2,0,1,0,0,1,1,3,0
20241208,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
20241210,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1,0,0,1,1,1
20241212,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
20241215,1,1,1,0,0,1,1,0,0,0,2,0,1,1,0,1,0,0,1,1
20241217,0,0,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,2,0,0
20241219,1,0,0,2,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1
20241222,1,0,0,0,2,1,0,2,1,0,0,0,1,0,0,2,1,0,0,2
20241224,0,1,0,0,1,2,2,0,0,0,0,1,1,0,2,0,2,1,1,0
20241226,0,1,1,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0
20241229,0,2,1,1,0,2,0,0,1,2,2,2,0,0,0,1,1,1,1,1
20241231,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0
20250102,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
