Date,15_8,6_8,20_1,3_8,6_7,6_9,8_8,11_10,20_2,2_7,2_10,6_10,7_9,9_6,10_2,10_9,11_6,15_2,15_10,16_8
20240908,0,0,1,2,0,1,1,0,1,1,2,0,0,0,0,1,0,0,1,1
20240910,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0
20240912,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
20240915,2,0,1,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2
20240917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240919,0,0,0,1,2,2,0,1,0,0,0,2,1,0,1,2,1,2,0,1
20240922,2,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
20240924,0,1,0,1,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,1
20240926,0,0,2,1,0,2,0,1,0,2,2,1,0,0,0,0,1,0,0,0
20240929,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20241006,0,0,0,2,1,0,0,0,0,4,2,1,0,0,3,0,1,1,0,2
20241008,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
20241010,1,1,1,2,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,2
20241013,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0
20241015,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0
20241017,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
20241020,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,2,1,1,0,0
20241022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20241024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20241027,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,1,1,0,1,0
20241029,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,2,3,1,0
20241031,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
20241103,1,0,2,0,0,1,2,2,2,0,0,0,1,1,1,3,0,0,2,0
20241105,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,2,1,1
20241107,0,1,1,0,0,1,2,2,0,0,2,0,0,1,0,0,1,0,1,1
20241110,2,2,1,0,1,0,0,0,0,1,0,1,2,0,1,2,1,1,1,2
20241112,0,0,0,1,0,1,2,0,2,0,1,0,0,0,1,0,1,1,0,0
20241114,0,0,3,0,0,0,1,1,0,2,0,1,1,0,0,1,0,0,0,1
20241117,1,0,0,0,1,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0
20241119,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20241121,0,1,0,0,2,1,0,0,0,0,0,1,1,2,0,1,0,1,1,1
20241124,0,1,0,2,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0
20241126,0,0,0,0,0,0,2,1,2,1,0,0,1,2,0,0,2,0,1,1
