Date,5_6,15_10,9_6,10_7,18_8,3_6,11_6,11_7,11_8,15_8,3_10,5_10,6_7,6_8,8_8,12_7,15_2,15_7,16_10,18_3
20240728,1,1,0,1,0,1,0,2,2,2,1,0,3,2,2,1,1,0,1,1
20240730,1,0,0,0,1,0,2,2,0,0,1,2,0,1,1,2,2,0,3,1
20240801,0,2,1,0,2,2,0,1,0,2,0,0,0,0,1,1,0,0,1,2
20240804,1,0,0,1,0,1,0,1,0,1,0,0,1,2,0,1,1,0,0,2
20240806,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0
20240808,1,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,2
20240811,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
20240813,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
20240815,1,1,0,0,3,0,3,1,1,1,1,1,0,2,0,0,3,1,0,0
20240818,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0
20240820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
20240822,0,0,1,0,1,0,3,0,1,0,1,0,2,1,2,1,2,0,2,1
20240825,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
20240827,0,2,1,2,0,2,0,0,1,1,0,1,1,1,0,2,1,1,2,0
20240829,0,0,0,2,0,0,1,1,1,1,2,1,0,2,1,1,0,1,0,0
20240901,0,2,0,0,0,1,0,0,3,0,2,2,2,1,1,1,1,1,1,0
20240903,1,1,2,0,0,1,1,0,0,0,2,0,3,0,0,2,0,1,2,1
20240905,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,1,0,0,1
20240908,0,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,2,2,1
20240910,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240912,0,0,0,1,0,0,1,0,3,1,1,1,0,2,1,1,0,0,1,0
20240915,1,0,0,3,0,1,0,3,1,2,0,0,0,0,0,1,0,2,2,1
20240917,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
20240919,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,1
20240922,0,1,1,1,0,0,0,2,2,2,1,0,1,0,0,0,0,1,0,0
20240924,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
20240926,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20240929,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20241006,0,0,0,2,1,0,1,0,1,0,1,2,1,0,0,2,1,0,0,1
20241008,1,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1
20241010,0,0,0,0,0,1,0,1,0,1,2,0,1,1,2,0,1,0,1,0
20241013,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
20241015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
