Date,7_8,3_2,3_8,15_6,16_8,20_1,20_3,1_6,1_8,3_1,6_8,16_9,18_6,19_10,20_8,20_10,1_7,7_1,7_6,10_6
20241110,1,0,0,0,2,1,2,1,1,1,2,1,1,3,1,1,0,1,1,0
20241112,1,2,1,3,0,0,1,1,1,0,0,1,0,0,0,0,0,2,2,0
20241114,0,1,0,0,1,3,0,2,0,0,0,0,0,2,0,0,0,1,1,2
20241117,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
20241119,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
20241121,1,1,0,1,1,0,0,0,2,1,1,3,0,1,2,0,2,2,0,0
20241124,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
20241126,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0
20241128,0,0,0,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,0,0
20241201,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2,0,2,1,0
20241203,0,0,1,2,2,1,1,1,0,2,1,0,1,1,1,2,1,2,0,0
20241205,0,0,1,0,0,3,0,1,1,0,0,0,3,0,0,1,1,2,0,1
20241208,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
20241210,1,1,0,0,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,0
20241212,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0
20241215,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,3,1
20241217,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,1
20241219,0,0,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
20241222,0,1,1,0,0,1,0,2,0,2,0,0,1,2,0,0,1,1,3,0
20241224,1,1,0,0,0,2,2,0,1,0,1,2,1,0,2,1,0,1,1,0
20241226,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,2,1,1,1
20241229,0,0,0,1,2,2,0,0,3,1,2,0,1,1,0,1,3,0,1,1
20241231,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20250102,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20250105,0,0,0,2,0,2,1,0,0,0,0,2,0,2,2,4,0,1,0,2
20250107,0,2,2,0,2,0,1,0,3,0,1,1,1,0,1,1,1,0,0,2
20250109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20250112,0,2,1,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,0
20250114,1,0,1,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1
20250116,0,1,1,0,1,0,1,0,0,1,1,2,0,2,2,0,0,2,1,1
20250119,0,0,0,3,0,1,1,0,1,3,1,0,0,0,0,0,1,1,1,1
20250121,0,2,0,0,1,2,1,1,0,0,3,1,1,0,0,1,1,0,0,1
20250123,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,2,0,0,0,1
