Date,3_8,6_8,3_2,8_9,10_6,15_6,15_8,16_6,16_8,20_1,20_3,2_7,5_1,20_6,1_10,3_1,3_7,6_7,11_7,12_3
20241022,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20241024,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1
20241027,0,0,0,2,1,1,0,1,0,0,1,0,0,1,2,0,1,1,0,0
20241029,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2
20241031,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
20241103,0,0,0,1,2,1,1,0,0,2,1,0,1,1,1,0,3,0,0,0
20241105,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,2,1
20241107,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,3,1,0,1,2
20241110,0,2,0,0,0,0,2,1,2,1,2,1,0,1,0,1,0,1,0,2
20241112,1,0,2,1,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0
20241114,0,0,1,2,2,0,0,0,1,3,0,2,1,0,1,0,1,0,0,0
20241117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1
20241119,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
20241121,0,1,1,2,0,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
20241124,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
20241126,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
20241128,0,2,0,0,0,1,1,2,0,0,0,2,0,0,1,1,0,1,0,0
20241201,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0
20241203,1,1,0,0,0,2,1,1,2,1,1,1,0,1,1,2,0,1,2,1
20241205,1,0,0,1,1,0,1,0,0,3,0,2,2,1,0,0,1,1,0,0
20241208,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2
20241210,0,0,1,1,0,0,1,0,0,0,0,3,0,0,1,1,0,1,3,2
20241212,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20241215,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,1,0,2,1
20241217,0,0,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1
20241219,1,0,0,0,0,2,0,0,2,0,0,1,1,1,0,1,0,0,0,0
20241222,1,0,1,0,0,0,2,1,0,1,0,0,2,1,0,2,0,1,2,0
20241224,0,1,1,0,0,0,1,0,0,2,2,1,0,2,0,0,1,0,0,1
20241226,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,0
20241229,0,2,0,0,1,1,0,1,2,2,0,2,0,1,2,1,0,2,0,1
20241231,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,0,0
20250102,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20250105,0,0,0,0,2,2,2,0,0,2,1,0,1,0,3,0,0,0,0,0
