Date,3_8,15_6,16_6,20_3,3_2,6_8,15_8,19_10,20_1,20_6,3_7,7_8,8_9,10_6,16_1,16_8,20_10,1_10,3_1,6_7
20241027,0,1,1,1,0,0,0,1,0,1,1,3,2,1,0,0,1,2,0,1
20241029,1,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0
20241031,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0
20241103,0,1,0,1,0,0,1,0,2,1,3,1,1,2,0,0,0,1,0,0
20241105,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
20241107,0,0,0,1,1,1,0,0,1,1,1,2,0,1,1,1,1,0,3,0
20241110,0,0,1,2,0,2,2,3,1,1,0,1,0,0,2,2,1,0,1,1
20241112,1,3,1,1,2,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0
20241114,0,0,0,0,1,0,0,2,3,0,1,0,2,2,1,1,0,1,0,0
20241117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
20241119,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
20241121,0,1,0,0,1,1,0,1,0,1,1,1,2,0,1,1,0,1,1,2
20241124,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
20241126,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
20241128,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1
20241201,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
20241203,1,2,1,1,0,1,1,1,1,1,0,0,0,0,1,2,2,1,2,1
20241205,1,0,0,0,0,0,1,0,3,1,1,0,1,1,3,0,1,0,0,1
20241208,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2
20241210,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
20241212,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20241215,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,2,1,0
20241217,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0
20241219,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0
20241222,1,0,1,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,2,1
20241224,0,0,0,2,1,1,1,0,2,2,1,1,0,0,1,0,1,0,0,0
20241226,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,2,0,1
20241229,0,1,1,0,0,2,0,1,2,1,0,0,0,1,1,2,1,2,1,2
20241231,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2
20250102,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
20250105,0,2,0,1,0,0,2,2,2,0,0,0,0,2,2,0,4,3,0,0
20250107,2,0,0,1,2,1,1,0,0,1,1,0,1,2,0,2,1,1,0,1
20250109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
